id,Clean ID ,Geographic Area Name,Total,Total MOE,TOTAL WHITE ALONE,TOTAL BLACK ,TOTAL NATIVE AMERICAN,TOTAL ASIAN ,NATIVE HAWAIIAN PACIFIC ISLANDER,OTHER RACE,TWO OR MORE ,LATINO,White Percentage,Black Percentage,Native American Percentage,Asian Pecentage,Native Hawaiian PI percentage,Latino Percentage 
1400000US06073008506,6073008506,"Census Tract 85.06, San Diego County, California",4620,290,2546,109,0,786,0,0,70,1109,55.10822511,2.359307359,0,17.01298701,0,24.004329
1400000US06073008507,6073008507,"Census Tract 85.07, San Diego County, California",7812,618,3480,600,0,1754,85,22,164,1707,44.546851,7.680491551,0,22.45263697,1.088069636,21.85099846
1400000US06073008509,6073008509,"Census Tract 85.09, San Diego County, California",7369,631,3809,508,0,1139,80,0,289,1544,51.68951011,6.893744063,0,15.45664269,1.085628986,20.95263944
1400000US06073008510,6073008510,"Census Tract 85.10, San Diego County, California",7083,509,3307,297,0,1497,26,76,244,1636,46.68925596,4.193138501,0,21.13511224,0.367076098,23.09755753
1400000US06073008511,6073008511,"Census Tract 85.11, San Diego County, California",4989,415,2077,119,0,1125,114,0,120,1434,41.6315895,2.385247545,0,22.54960914,2.28502706,28.74323512
1400000US06073008512,6073008512,"Census Tract 85.12, San Diego County, California",4829,340,3345,80,0,446,22,19,164,753,69.26899979,1.656657693,0,9.235866639,0.455580866,15.59329054
1400000US06073008513,6073008513,"Census Tract 85.13, San Diego County, California",2828,151,1933,64,0,376,0,0,126,329,68.35219236,2.263083451,0,13.29561528,0,11.63366337
1400000US06073008600,6073008600,"Census Tract 86, San Diego County, California",7378,571,1615,474,76,1300,0,0,291,3622,21.88940092,6.424505286,1.030089455,17.61995121,0,49.09189482
1400000US06073008701,6073008701,"Census Tract 87.01, San Diego County, California",3192,350,1408,245,0,667,0,51,194,627,44.11027569,7.675438596,0,20.89598997,0,19.64285714
1400000US06073008702,6073008702,"Census Tract 87.02, San Diego County, California",5320,412,2490,325,9,382,109,0,360,1645,46.80451128,6.109022556,0.169172932,7.180451128,2.04887218,30.92105263
1400000US06073008800,6073008800,"Census Tract 88, San Diego County, California",7217,559,1067,463,0,2969,0,10,153,2555,14.78453651,6.415408064,0,41.13897741,0,35.40252182
1400000US06073008901,6073008901,"Census Tract 89.01, San Diego County, California",5686,585,2641,324,15,829,0,0,161,1716,46.4474147,5.69820612,0.263805839,14.57966936,0,30.17938797
1400000US06073008902,6073008902,"Census Tract 89.02, San Diego County, California",2231,235,1352,136,0,111,0,30,63,539,60.60062752,6.095921112,0,4.975347378,0,24.1595697
1400000US06073009000,6073009000,"Census Tract 90, San Diego County, California",4979,426,1391,126,20,451,36,0,212,2743,27.93733681,2.53062864,0.401687086,9.058043784,0.723036754,55.09138381
1400000US06073009101,6073009101,"Census Tract 91.01, San Diego County, California",6153,484,4847,114,0,182,0,0,290,720,78.7745815,1.852754754,0,2.957906712,0,11.70160897
1400000US06073009102,6073009102,"Census Tract 91.02, San Diego County, California",3660,283,2056,192,10,390,0,0,107,905,56.17486339,5.245901639,0.273224044,10.6557377,0,24.72677596
1400000US06073009103,6073009103,"Census Tract 91.03, San Diego County, California",4157,245,3133,23,91,112,0,0,124,674,75.36685109,0.553283618,2.189078662,2.694250662,0,16.21361559
1400000US06073009104,6073009104,"Census Tract 91.04, San Diego County, California",3194,250,2364,31,0,136,0,0,101,562,74.01377583,0.970569818,0,4.257983719,0,17.59549155
1400000US06073009106,6073009106,"Census Tract 91.06, San Diego County, California",5112,555,3074,185,19,367,9,3,190,1265,60.13302034,3.618935837,0.371674491,7.179186228,0.176056338,24.7456964
1400000US06073009107,6073009107,"Census Tract 91.07, San Diego County, California",5095,541,3443,160,8,403,0,0,181,900,67.57605496,3.14033366,0.157016683,7.909715407,0,17.66437684
1400000US06073009201,6073009201,"Census Tract 92.01, San Diego County, California",5745,554,2089,986,14,1267,1,0,194,1194,36.36205396,17.16275022,0.243690165,22.05395997,0.01740644,20.78328982
1400000US06073009202,6073009202,"Census Tract 92.02, San Diego County, California",7034,497,3802,328,49,905,0,125,400,1425,54.05174865,4.663065112,0.696616434,12.86607904,0,20.25874325
1400000US06073009301,6073009301,"Census Tract 93.01, San Diego County, California",4935,466,2599,109,0,927,0,23,289,988,52.66464032,2.208713273,0,18.78419453,0,20.02026342
1400000US06073009304,6073009304,"Census Tract 93.04, San Diego County, California",9191,1036,5515,422,24,795,0,0,304,2131,60.00435208,4.591448156,0.261125014,8.649766076,0,23.18572517
1400000US06073009305,6073009305,"Census Tract 93.05, San Diego County, California",4530,477,2578,285,0,460,0,0,402,805,56.90949227,6.291390728,0,10.15452539,0,17.77041943
1400000US06073009306,6073009306,"Census Tract 93.06, San Diego County, California",6308,673,3208,336,69,1405,30,0,378,882,50.8560558,5.326569436,1.093849081,22.27330374,0.475586557,13.98224477
1400000US06073009400,6073009400,"Census Tract 94, San Diego County, California",4356,434,2128,347,91,117,8,9,277,1379,48.85215794,7.966023875,2.089072544,2.685950413,0.183654729,31.65748393
1400000US06073009502,6073009502,"Census Tract 95.02, San Diego County, California",4216,372,2658,188,17,726,0,0,144,483,63.0455408,4.459203036,0.403225806,17.22011385,0,11.45635674
1400000US06073009504,6073009504,"Census Tract 95.04, San Diego County, California",6455,620,3939,332,0,1156,0,0,188,840,61.02246321,5.143299768,0,17.90859799,0,13.01316809
1400000US06073009505,6073009505,"Census Tract 95.05, San Diego County, California",7124,524,4115,203,0,1747,18,0,270,771,57.76249298,2.84952274,0,24.52274003,0.252667041,10.82257159
1400000US06073009506,6073009506,"Census Tract 95.06, San Diego County, California",4681,230,2993,140,0,411,0,64,414,659,63.9393292,2.990813929,0,8.780175176,0,14.07818842
1400000US06073009507,6073009507,"Census Tract 95.07, San Diego County, California",3873,357,2400,164,0,309,49,33,266,652,61.96746708,4.234443584,0,7.978311387,1.26516912,16.83449522
1400000US06073009509,6073009509,"Census Tract 95.09, San Diego County, California",4883,544,2553,205,0,1088,0,0,370,667,52.28343232,4.198238788,0,22.28138439,0,13.65963547
1400000US06073009510,6073009510,"Census Tract 95.10, San Diego County, California",5049,246,2376,602,0,211,0,13,231,1616,47.05882353,11.9231531,0,4.179045356,0,32.00633789
1400000US06073009511,6073009511,"Census Tract 95.11, San Diego County, California",4413,337,2397,274,28,13,0,0,418,1283,54.3167913,6.208928167,0.63448901,0.294584183,0,29.07319284
1400000US06073009602,6073009602,"Census Tract 96.02, San Diego County, California",4174,427,2846,174,27,231,15,0,111,770,68.18399617,4.168663153,0.646861524,5.534259703,0.359367513,18.44753234
1400000US06073009603,6073009603,"Census Tract 96.03, San Diego County, California",5544,601,2368,707,0,635,0,0,336,1498,42.71284271,12.75252525,0,11.45382395,0,27.02020202
1400000US06073009604,6073009604,"Census Tract 96.04, San Diego County, California",3628,256,2044,312,20,157,0,46,127,922,56.33958104,8.599779493,0.551267916,4.327453142,0,25.41345094
1400000US06073009703,6073009703,"Census Tract 97.03, San Diego County, California",3494,216,2305,22,5,155,9,0,112,886,65.97023469,0.62965083,0.143102461,4.436176302,0.25758443,25.35775615
1400000US06073009704,6073009704,"Census Tract 97.04, San Diego County, California",5868,406,3917,238,0,595,0,0,205,913,66.75187457,4.055896387,0,10.13974097,0,15.55896387
1400000US06073009705,6073009705,"Census Tract 97.05, San Diego County, California",4232,211,2838,212,0,291,0,20,156,715,67.06049149,5.009451796,0,6.876181474,0,16.89508507
1400000US06073009706,6073009706,"Census Tract 97.06, San Diego County, California",7880,684,5765,277,45,354,0,82,131,1226,73.15989848,3.515228426,0.57106599,4.492385787,0,15.55837563
1400000US06073009801,6073009801,"Census Tract 98.01, San Diego County, California",5194,396,3791,133,0,285,0,0,249,736,72.98806315,2.5606469,0,5.487100501,0,14.17019638
1400000US06073009802,6073009802,"Census Tract 98.02, San Diego County, California",6715,455,4066,435,0,466,0,17,95,1636,60.55100521,6.478034252,0,6.939687267,0,24.3633656
1400000US06073009804,6073009804,"Census Tract 98.04, San Diego County, California",5286,348,3925,65,0,305,0,0,170,821,74.25274309,1.229663261,0,5.769958381,0,15.53159289
1400000US06073009805,6073009805,"Census Tract 98.05, San Diego County, California",5025,282,3673,105,15,289,20,14,197,712,73.09452736,2.089552239,0.298507463,5.751243781,0.39800995,14.16915423
1400000US06073009901,6073009901,"Census Tract 99.01, San Diego County, California",767,127,439,96,0,51,0,0,20,161,57.23598435,12.51629726,0,6.64928292,0,20.99087353
1400000US06073009902,6073009902,"Census Tract 99.02, San Diego County, California",0,12,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1400000US06073010001,6073010001,"Census Tract 100.01, San Diego County, California",4991,485,766,205,9,603,42,36,67,3263,15.34762573,4.107393308,0.180324584,12.08174714,0.841514727,65.37767982
1400000US06073010003,6073010003,"Census Tract 100.03, San Diego County, California",6081,483,525,121,0,795,480,0,112,4048,8.633448446,1.989804309,0,13.07350765,7.893438579,66.56799868
1400000US06073010004,6073010004,"Census Tract 100.04, San Diego County, California",5218,499,275,67,0,523,34,0,46,4273,5.270218475,1.284016865,0,10.02299732,0.651590648,81.88961288
1400000US06073010005,6073010005,"Census Tract 100.05, San Diego County, California",7803,735,257,35,0,210,0,0,19,7282,3.293605024,0.448545431,0,2.691272587,0,93.32308087
1400000US06073010009,6073010009,"Census Tract 100.09, San Diego County, California",6978,477,118,154,0,189,0,0,0,6517,1.691028948,2.206936085,0,2.708512468,0,93.3935225
1400000US06073010010,6073010010,"Census Tract 100.10, San Diego County, California",5431,485,469,125,0,506,94,0,31,4206,8.635610385,2.301601915,0,9.316884552,1.73080464,77.44430123
1400000US06073010011,6073010011,"Census Tract 100.11, San Diego County, California",4134,342,307,447,0,548,0,7,95,2730,7.426221577,10.81277213,0,13.25592646,0,66.03773585
1400000US06073010012,6073010012,"Census Tract 100.12, San Diego County, California",5199,439,40,22,7,35,0,0,58,5037,0.769378727,0.4231583,0.134641277,0.673206386,0,96.88401616
1400000US06073010013,6073010013,"Census Tract 100.13, San Diego County, California",5670,542,124,67,0,7,0,0,0,5472,2.186948854,1.181657848,0,0.12345679,0,96.50793651
1400000US06073010014,6073010014,"Census Tract 100.14, San Diego County, California",18854,1475,3324,2042,61,3597,63,0,267,9500,17.6302111,10.83059298,0.323538772,19.0781797,0.3341466,50.38718574
1400000US06073010015,6073010015,"Census Tract 100.15, San Diego County, California",3821,322,252,168,0,375,0,0,21,3005,6.595132164,4.396754776,0,9.814184768,0,78.64433394
1400000US06073010103,6073010103,"Census Tract 101.03, San Diego County, California",6284,463,980,186,22,181,54,0,151,4710,15.59516232,2.959898154,0.350095481,2.880330999,0.859325271,74.95225971
1400000US06073010104,6073010104,"Census Tract 101.04, San Diego County, California",3758,314,778,325,0,546,0,6,88,2015,20.70250133,8.648217137,0,14.52900479,0,53.61894625
1400000US06073010106,6073010106,"Census Tract 101.06, San Diego County, California",5815,437,413,35,0,222,0,0,93,5052,7.102321582,0.60189166,0,3.817712812,0,86.87876182
1400000US06073010107,6073010107,"Census Tract 101.07, San Diego County, California",7188,543,864,265,0,709,0,0,97,5253,12.02003339,3.686700056,0,9.863661658,0,73.08013356
1400000US06073010109,6073010109,"Census Tract 101.09, San Diego County, California",5341,438,451,183,0,330,0,9,116,4252,8.44411159,3.426324658,0,6.178618236,0,79.61055982
1400000US06073010110,6073010110,"Census Tract 101.10, San Diego County, California",7871,868,1150,87,0,1059,155,0,333,5087,14.61059586,1.105323339,0,13.45445306,1.969254224,64.62965316
1400000US06073010111,6073010111,"Census Tract 101.11, San Diego County, California",3230,352,184,30,0,24,0,0,16,2976,5.696594427,0.92879257,0,0.743034056,0,92.13622291
1400000US06073010112,6073010112,"Census Tract 101.12, San Diego County, California",5683,525,393,253,0,159,0,0,83,4795,6.915361605,4.45187401,0,2.797818054,0,84.37445011
1400000US06073010200,6073010200,"Census Tract 102, San Diego County, California",7155,566,2803,445,86,701,0,0,561,2559,39.17540182,6.219426974,1.201956674,9.797344514,0,35.76519916
1400000US06073010300,6073010300,"Census Tract 103, San Diego County, California",4485,384,1927,32,0,381,0,0,138,2007,42.96544036,0.713489409,0,8.494983278,0,44.74916388
1400000US06073010401,6073010401,"Census Tract 104.01, San Diego County, California",2542,316,714,91,6,17,0,0,118,1596,28.08811959,3.579858379,0.236034618,0.668764752,0,62.7852085
1400000US06073010402,6073010402,"Census Tract 104.02, San Diego County, California",6131,460,929,246,34,652,0,0,178,4092,15.15250367,4.01239602,0.5545588,10.63448051,0,66.74278258
1400000US06073010501,6073010501,"Census Tract 105.01, San Diego County, California",1547,148,843,0,0,66,0,0,34,604,54.49256626,0,0,4.266321913,0,39.04330963
1400000US06073010502,6073010502,"Census Tract 105.02, San Diego County, California",5455,501,1187,460,38,480,0,0,192,3098,21.75985335,8.432630614,0.696608616,8.799266728,0,56.79193401
1400000US06073010601,6073010601,"Census Tract 106.01, San Diego County, California",2153,278,1604,32,18,75,0,0,51,373,74.5006967,1.486298189,0.836042731,3.483511379,0,17.32466326
1400000US06073010800,6073010800,"Census Tract 108, San Diego County, California",2736,374,2261,0,8,64,0,0,79,324,82.63888889,0,0.292397661,2.339181287,0,11.84210526
1400000US06073010900,6073010900,"Census Tract 109, San Diego County, California",2224,273,1862,83,0,38,0,0,47,194,83.72302158,3.732014388,0,1.708633094,0,8.723021583
1400000US06073011000,6073011000,"Census Tract 110, San Diego County, California",3567,405,2814,5,0,136,0,10,34,568,78.88982338,0.140173816,0,3.812727782,0,15.92374544
1400000US06073011100,6073011100,"Census Tract 111, San Diego County, California",4807,583,3874,12,32,160,0,25,180,524,80.59080508,0.249635948,0.66569586,3.328479301,0,10.90076971
1400000US06073011300,6073011300,"Census Tract 113, San Diego County, California",2467,1677,1204,419,12,106,7,14,16,689,48.80421565,16.98419133,0.486420754,4.29671666,0.28374544,27.92865829
1400000US06073011601,6073011601,"Census Tract 116.01, San Diego County, California",5470,570,135,102,0,452,10,0,122,4649,2.468007313,1.864716636,0,8.263254113,0.182815356,84.99085923
1400000US06073011602,6073011602,"Census Tract 116.02, San Diego County, California",3900,414,373,298,8,173,0,0,9,3039,9.564102564,7.641025641,0.205128205,4.435897436,0,77.92307692
1400000US06073011700,6073011700,"Census Tract 117, San Diego County, California",6078,786,732,211,37,1572,0,0,67,3459,12.04343534,3.47153669,0.608752879,25.86377098,0,56.91016782
1400000US06073011801,6073011801,"Census Tract 118.01, San Diego County, California",4169,391,340,109,0,509,13,0,50,3148,8.155432958,2.61453586,0,12.20916287,0.311825378,75.50971456
1400000US06073011802,6073011802,"Census Tract 118.02, San Diego County, California",7401,606,554,124,0,1312,0,0,44,5367,7.485474936,1.675449264,0,17.72733414,0,72.5172274
1400000US06073011902,6073011902,"Census Tract 119.02, San Diego County, California",5673,516,836,198,0,1065,109,0,54,3411,14.736471,3.490216816,0,18.77313591,1.921381985,60.12691698
1400000US06073012002,6073012002,"Census Tract 120.02, San Diego County, California",3548,368,182,161,15,1677,0,0,66,1447,5.129650507,4.537767756,0.422773393,47.26606539,0,40.78354002
1400000US06073012003,6073012003,"Census Tract 120.03, San Diego County, California",3336,273,241,42,0,897,4,5,70,2077,7.224220624,1.258992806,0,26.88848921,0.119904077,62.26019185
1400000US06073012101,6073012101,"Census Tract 121.01, San Diego County, California",2104,362,223,18,8,228,100,0,66,1461,10.59885932,0.855513308,0.380228137,10.8365019,4.752851711,69.4391635
1400000US06073012102,6073012102,"Census Tract 121.02, San Diego County, California",3385,339,313,52,0,391,0,0,37,2592,9.246676514,1.536189069,0,11.55096012,0,76.57311669
1400000US06073012200,6073012200,"Census Tract 122, San Diego County, California",3657,345,382,88,0,240,44,0,99,2804,10.44572054,2.406343998,0,6.562756358,1.203171999,76.67487011
1400000US06073012302,6073012302,"Census Tract 123.02, San Diego County, California",1708,216,385,43,0,93,0,0,5,1182,22.54098361,2.517564403,0,5.444964871,0,69.20374707
1400000US06073012303,6073012303,"Census Tract 123.03, San Diego County, California",3242,361,991,107,21,205,11,0,73,1834,30.56755089,3.300431832,0.647748304,6.323257249,0.33929673,56.57001851
1400000US06073012304,6073012304,"Census Tract 123.04, San Diego County, California",3696,374,1019,108,12,169,0,0,81,2307,27.57034632,2.922077922,0.324675325,4.572510823,0,62.41883117
1400000US06073012401,6073012401,"Census Tract 124.01, San Diego County, California",3539,389,624,115,0,220,0,0,159,2421,17.63209946,3.24950551,0,6.216445324,0,68.40915513
1400000US06073012402,6073012402,"Census Tract 124.02, San Diego County, California",5107,433,803,183,31,160,0,0,67,3863,15.72351674,3.583317016,0.607009986,3.132954768,0,75.64127668
1400000US06073012501,6073012501,"Census Tract 125.01, San Diego County, California",3283,422,409,33,9,100,66,0,0,2666,12.45811758,1.005178191,0.274139507,3.045994517,2.010356381,81.20621383
1400000US06073012502,6073012502,"Census Tract 125.02, San Diego County, California",4330,490,546,137,0,286,0,0,53,3308,12.60969977,3.163972286,0,6.605080831,0,76.39722864
1400000US06073012600,6073012600,"Census Tract 126, San Diego County, California",4798,482,563,159,0,280,24,0,40,3732,11.73405586,3.313880784,0,5.835764902,0.50020842,77.78240934
1400000US06073012700,6073012700,"Census Tract 127, San Diego County, California",4868,560,625,224,0,192,12,0,75,3740,12.83894823,4.601479047,0,3.944124897,0.246507806,76.82826623
1400000US06073012800,6073012800,"Census Tract 128, San Diego County, California",4406,511,961,33,0,191,0,0,71,3150,21.81116659,0.748978665,0,4.33499773,0,71.49341807
1400000US06073012900,6073012900,"Census Tract 129, San Diego County, California",3471,389,919,115,0,199,11,30,119,2078,26.47651973,3.313166235,0,5.733218093,0.316911553,59.86747335
1400000US06073013000,6073013000,"Census Tract 130, San Diego County, California",6061,687,1234,260,0,263,38,0,93,4173,20.35967662,4.289721168,0,4.339217951,0.626959248,68.85002475
1400000US06073013102,6073013102,"Census Tract 131.02, San Diego County, California",6385,730,690,227,0,565,0,0,13,4890,10.80657792,3.555207518,0,8.848864526,0,76.58574785
1400000US06073013103,6073013103,"Census Tract 131.03, San Diego County, California",2506,339,357,122,0,141,0,0,43,1843,14.24581006,4.868316042,0,5.626496409,0,73.54349561
1400000US06073013104,6073013104,"Census Tract 131.04, San Diego County, California",6473,508,549,257,0,29,0,29,227,5382,8.481384211,3.970338328,0,0.448014831,0,83.14537309
1400000US06073013203,6073013203,"Census Tract 132.03, San Diego County, California",5992,799,319,30,0,481,100,0,0,5062,5.32376502,0.500667557,0,8.027369826,1.668891856,84.47930574
1400000US06073013204,6073013204,"Census Tract 132.04, San Diego County, California",3970,452,387,15,0,204,0,0,0,3364,9.748110831,0.377833753,0,5.138539043,0,84.73551637
1400000US06073013205,6073013205,"Census Tract 132.05, San Diego County, California",2431,178,81,35,0,55,3,0,26,2231,3.331962155,1.439736734,0,2.262443439,0.123406006,91.77293295
1400000US06073013206,6073013206,"Census Tract 132.06, San Diego County, California",7185,663,699,167,1,376,76,0,0,5866,9.728601253,2.324286708,0.013917884,5.233124565,1.057759221,81.64231037
1400000US06073013301,6073013301,"Census Tract 133.01, San Diego County, California",5205,556,1229,141,0,327,183,0,110,3215,23.61191162,2.708933718,0,6.282420749,3.515850144,61.76753122
1400000US06073013302,6073013302,"Census Tract 133.02, San Diego County, California",4773,343,944,82,11,128,0,0,22,3586,19.77791745,1.717997067,0.230463021,2.681751519,0,75.1309449
1400000US06073013303,6073013303,"Census Tract 133.03, San Diego County, California",5111,453,868,171,5,238,65,0,95,3669,16.98297789,3.345724907,0.097828214,4.65662297,1.271766778,71.78634318
1400000US06073013306,6073013306,"Census Tract 133.06, San Diego County, California",4517,751,436,277,0,488,0,0,81,3235,9.652424175,6.132388754,0,10.80363073,0,71.61833075
1400000US06073013307,6073013307,"Census Tract 133.07, San Diego County, California",4780,568,499,35,0,375,0,0,50,3821,10.43933054,0.732217573,0,7.845188285,0,79.93723849
1400000US06073013308,6073013308,"Census Tract 133.08, San Diego County, California",3669,528,311,186,0,289,0,0,20,2863,8.476424094,5.069501226,0,7.876805669,0,78.03216135
1400000US06073013309,6073013309,"Census Tract 133.09, San Diego County, California",6733,587,1581,33,0,691,0,0,94,4334,23.48136046,0.490123273,0,10.2628843,0,64.36952324
1400000US06073013310,6073013310,"Census Tract 133.1, San Diego County, California",31118,1963,4191,970,2,10020,151,105,778,14901,13.46808921,3.117166913,0.006427148,32.20001285,0.485249695,47.88546822
1400000US06073013311,6073013311,"Census Tract 133.11, San Diego County, California",11136,762,1679,549,0,2832,44,0,322,5710,15.07722701,4.929956897,0,25.43103448,0.395114943,51.27514368
1400000US06073013312,6073013312,"Census Tract 133.12, San Diego County, California",2549,265,329,168,11,112,0,0,52,1877,12.90702236,6.590819929,0.431541781,4.393879953,0,73.63672028
1400000US06073013313,6073013313,"Census Tract 133.13, San Diego County, California",19689,1212,2959,1464,0,6532,19,0,800,7915,15.02869623,7.435623952,0,33.17588501,0.096500584,40.20011174
1400000US06073013314,6073013314,"Census Tract 133.14, San Diego County, California",22349,1482,2983,1173,23,4870,58,454,2019,10769,13.34735335,5.248556982,0.102912882,21.79068415,0.259519442,48.18560115
1400000US06073013401,6073013401,"Census Tract 134.01, San Diego County, California",4374,447,1435,0,0,259,0,0,16,2664,32.80749886,0,0,5.921353452,0,60.90534979
1400000US06073013409,6073013409,"Census Tract 134.09, San Diego County, California",5421,457,1640,241,0,468,0,0,100,2972,30.2527209,4.44567423,0,8.633093525,0,54.82383324
1400000US06073013410,6073013410,"Census Tract 134.10, San Diego County, California",7827,630,1930,425,0,1442,0,0,450,3580,24.65823432,5.429922065,0,18.42340616,0,45.73910822
1400000US06073013411,6073013411,"Census Tract 134.11, San Diego County, California",5160,423,1684,159,0,771,0,28,210,2308,32.63565891,3.081395349,0,14.94186047,0,44.72868217
1400000US06073013412,6073013412,"Census Tract 134.12, San Diego County, California",4691,465,1573,186,0,525,0,0,76,2331,33.53229589,3.965039437,0,11.19164357,0,49.69089746
1400000US06073013414,6073013414,"Census Tract 134.14, San Diego County, California",7428,598,1950,389,0,1647,12,0,289,3141,26.25201939,5.236941303,0,22.17285945,0.161550889,42.28594507
1400000US06073013415,6073013415,"Census Tract 134.15, San Diego County, California",1302,208,347,26,0,162,0,0,45,722,26.65130568,1.996927803,0,12.44239631,0,55.453149
